"","participant","song","valence_target","arousal_target","affectcat","songmark","word","songtrials_this_trial_n","rep_number","trial_number","arousal_rating","valence_rating","liking","emotion_rating","emotion_target","anxious","ashamed","scared","alert","angry","happy","active","sad","guilty","tender","frustrated","excited","na"
"2291","073","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",8,0,8,4,3,4,3,"fear",2,1,1,3,2,2,3,1,1,1,1,3,NA
"2292","073","30MonoWAV/30MonoS4.wav","negative","low",3,12,"GUILTY",9,0,9,1,1,2,1,"sad",1,1,1,2,2,1,1,2,1,2,2,1,NA
"2293","073","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ALERT",10,0,10,2,3,3,2,"fear",3,1,3,2,1,2,2,1,1,1,1,2,NA
"2294","073","30MonoWAV/30MonoS1.wav","negative","low",3,9,"EXCITED",11,0,11,1,1,2,1,"sad",2,3,2,1,1,1,1,3,3,2,1,1,NA
"2295","073","30MonoWAV/30MonoT3.wav","positive","low",4,15,"FRUSTRATED",12,0,12,2,3,3,1,"tender",1,1,1,1,1,2,2,2,1,2,1,2,NA
"2296","073","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SCARED",13,0,13,2,3,3,1,"happy",1,1,1,2,1,3,3,1,1,1,1,3,NA
"2297","073","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANGRY",14,0,14,1,2,2,1,"tender",1,1,1,2,1,3,1,2,1,2,1,3,NA
"2298","073","30MonoWAV/30MonoH2.wav","positive","high",1,6,"EXCITED",15,0,15,2,2,2,2,"happy",1,1,1,2,1,2,2,1,1,1,2,2,NA
"2299","073","30MonoWAV/30MonoH1.wav","positive","high",1,5,"SAD",0,1,16,3,3,3,1,"happy",1,1,1,2,1,3,3,1,1,1,1,3,NA
"2300","073","30MonoWAV/30MonoF2.wav","negative","high",2,2,"GUILTY",1,1,17,2,3,3,2,"fear",3,2,3,3,1,1,3,2,2,1,1,1,NA
"2301","073","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ACTIVE",2,1,18,2,2,2,2,"sad",2,3,3,2,1,1,2,3,2,1,1,1,NA
"2302","073","30MonoWAV/30MonoT2.wav","positive","low",4,14,"EXCITED",3,1,19,2,2,2,2,"tender",2,2,1,1,2,2,1,2,1,2,2,2,NA
"2303","073","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANGRY",4,1,20,3,2,2,2,"fear",2,1,2,3,2,1,3,1,1,1,2,2,NA
"2304","073","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SCARED",5,1,21,3,3,4,1,"tender",1,1,1,1,1,3,2,2,1,2,1,2,NA
"2305","073","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ALERT",6,1,22,2,2,3,2,"sad",2,2,2,2,1,1,1,2,2,2,1,1,NA
"2306","073","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",7,1,23,3,2,3,3,"happy",2,1,1,2,1,3,3,1,1,1,1,1,NA
"2307","073","30MonoWAV/30MonoF1.wav","negative","high",2,1,"TENDER",8,1,24,3,3,4,1,"fear",1,1,1,3,2,2,3,1,1,1,2,3,NA
"2308","073","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ANGRY",9,1,25,3,3,4,1,"fear",1,1,1,3,1,1,3,1,1,1,1,3,NA
"2309","074","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SAD",0,0,0,2,3,3,1,"tender",1,1,1,1,1,3,3,1,1,1,1,2,NA
"2310","074","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ANXIOUS",1,0,1,4,3,3,1,"happy",1,1,1,1,1,3,4,1,1,2,1,4,NA
"2311","074","30MonoWAV/30MonoT1.wav","positive","low",4,13,"EXCITED",2,0,2,2,2,4,1,"tender",1,1,1,1,1,2,2,1,1,1,1,1,NA
"2312","074","30MonoWAV/30MonoF2.wav","negative","high",2,2,"EXCITED",3,0,3,1,1,1,1,"fear",3,1,5,5,2,1,1,1,1,5,4,1,NA
"2313","074","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ASHAMED",4,0,4,3,3,3,1,"fear",2,1,1,1,1,1,3,1,1,4,1,3,NA
"2314","074","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANXIOUS",5,0,5,3,4,3,1,"happy",1,1,1,1,1,3,3,1,1,2,1,3,NA
"2315","074","30MonoWAV/30MonoS3.wav","negative","low",3,11,"TENDER",6,0,6,1,1,1,2,"sad",2,1,2,1,1,1,1,2,1,2,1,1,NA
"2316","074","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ALERT",7,0,7,3,4,4,1,"tender",1,1,1,1,1,4,3,1,1,1,1,3,NA
"2317","074","30MonoWAV/30MonoT3.wav","positive","low",4,15,"TENDER",8,0,8,2,3,3,1,"tender",1,1,1,1,1,3,2,1,1,1,1,1,NA
"2318","074","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ALERT",9,0,9,4,4,4,1,"happy",1,1,1,1,1,5,4,1,1,1,1,4,NA
"2319","074","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",10,0,10,3,1,2,4,"fear",3,1,2,4,1,1,3,1,1,3,1,1,NA
"2320","074","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",11,0,11,4,4,3,3,"happy",1,1,1,1,1,3,3,1,1,1,1,3,NA
"2321","074","30MonoWAV/30MonoS1.wav","negative","low",3,9,"FRUSTRATED",12,0,12,1,2,2,1,"sad",1,1,1,1,1,1,1,3,1,1,1,1,NA
"2322","074","30MonoWAV/30MonoS4.wav","negative","low",3,12,"SCARED",13,0,13,1,1,2,1,"sad",1,1,1,1,1,1,1,4,1,1,1,1,NA
"2323","074","30MonoWAV/30MonoF3.wav","negative","high",2,3,"GUILTY",14,0,14,3,1,2,1,"fear",3,1,1,3,1,1,1,1,1,4,1,3,NA
"2324","074","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ANXIOUS",15,0,15,1,1,2,1,"sad",1,2,1,1,1,1,1,4,2,1,1,1,NA
"2325","074","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANXIOUS",0,1,16,3,2,2,3,"fear",3,1,3,4,1,1,2,1,1,4,1,3,NA
"2326","074","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SCARED",1,1,17,2,4,4,1,"tender",1,1,1,1,1,4,2,1,1,1,1,2,NA
"2327","074","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ASHAMED",2,1,18,2,2,2,2,"sad",1,2,1,1,1,1,1,4,2,1,1,1,NA
"2328","074","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ACTIVE",3,1,19,1,1,1,1,"fear",3,1,5,5,1,1,1,1,1,4,3,1,NA
"2329","074","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ANXIOUS",4,1,20,3,2,2,3,"fear",3,1,1,3,1,1,3,1,1,3,2,3,NA
"2330","074","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ASHAMED",5,1,21,2,4,4,1,"tender",1,1,1,1,1,3,2,1,1,1,1,1,NA
"2331","074","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ACTIVE",6,1,22,2,3,3,2,"tender",1,1,1,1,1,3,2,2,1,1,1,1,NA
"2332","074","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ACTIVE",7,1,23,3,2,2,3,"fear",2,1,1,4,1,1,3,1,1,3,2,3,NA
"2333","074","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ACTIVE",8,1,24,2,4,4,2,"tender",1,1,1,1,1,4,2,1,1,1,1,1,NA
"2334","074","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANGRY",9,1,25,4,4,3,1,"happy",2,1,1,1,1,3,3,1,1,2,1,3,NA
"2335","074","30MonoWAV/30MonoH3.wav","positive","high",1,7,"FRUSTRATED",10,1,26,3,3,3,1,"happy",1,1,1,1,1,4,3,1,1,1,1,3,NA
"2336","074","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",11,1,27,3,4,4,1,"happy",1,1,1,1,1,4,3,1,1,1,1,3,NA
"2337","074","30MonoWAV/30MonoS1.wav","negative","low",3,9,"HAPPY",12,1,28,1,2,2,2,"sad",1,1,1,1,1,2,1,2,1,1,1,1,NA
"2338","074","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ACTIVE",13,1,29,3,3,3,2,"happy",1,1,1,1,1,3,2,1,1,1,1,1,NA
"2339","074","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ACTIVE",14,1,30,1,1,2,1,"sad",2,1,2,1,1,1,1,2,1,2,1,1,NA
"2340","074","30MonoWAV/30MonoS4.wav","negative","low",3,12,"SAD",15,1,31,1,1,2,4,"sad",1,2,1,1,1,1,1,4,2,1,1,1,NA
"2341","075","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SAD",0,0,0,3,4,3,1,"happy",2,1,1,2,1,3,3,1,1,2,1,3,NA
"2342","075","30MonoWAV/30MonoH1.wav","positive","high",1,5,"SAD",1,0,1,3,4,3,1,"happy",1,1,1,2,1,3,3,1,1,1,1,3,NA
"2343","075","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ACTIVE",2,0,2,2,2,1,3,"fear",3,1,3,3,2,1,3,1,1,1,2,1,NA
"2344","075","30MonoWAV/30MonoS3.wav","negative","low",3,11,"SAD",3,0,3,1,2,2,3,"sad",1,1,1,1,1,1,1,3,1,2,1,1,NA
"2345","075","30MonoWAV/30MonoT1.wav","positive","low",4,13,"GUILTY",4,0,4,2,4,3,1,"tender",1,1,1,1,1,3,2,1,1,3,1,2,NA
"2346","075","30MonoWAV/30MonoS1.wav","negative","low",3,9,"TENDER",5,0,5,1,2,2,2,"sad",2,1,1,1,2,1,1,2,2,2,1,1,NA
"2347","075","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ALERT",6,0,6,2,1,2,4,"fear",3,1,3,4,3,1,2,1,2,1,3,1,NA
"2348","075","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ANXIOUS",7,0,7,1,2,2,2,"sad",2,1,1,2,1,1,1,3,1,1,1,1,NA
"2349","075","30MonoWAV/30MonoF4.wav","negative","high",2,4,"SAD",8,0,8,2,1,2,1,"fear",3,1,2,3,2,1,1,1,1,1,1,1,NA
"2350","075","30MonoWAV/30MonoT2.wav","positive","low",4,14,"TENDER",9,0,9,2,3,3,3,"tender",1,1,1,1,1,3,2,2,1,3,1,1,NA
"2351","075","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ACTIVE",10,0,10,2,3,3,1,"sad",1,1,1,1,1,3,1,2,1,3,1,1,NA
"2352","075","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANXIOUS",11,0,11,1,1,1,4,"fear",4,1,3,3,4,1,1,1,2,1,4,1,NA
"2353","075","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ASHAMED",12,0,12,2,3,3,1,"happy",1,1,1,2,1,2,2,1,1,2,1,3,NA
"2354","075","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ANGRY",13,0,13,4,4,3,1,"happy",1,1,1,2,1,3,2,1,1,2,1,3,NA
"2355","075","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SCARED",14,0,14,3,3,3,1,"tender",1,1,1,1,1,3,1,1,1,3,1,1,NA
"2356","075","30MonoWAV/30MonoT3.wav","positive","low",4,15,"EXCITED",15,0,15,2,4,4,1,"tender",1,1,1,1,1,4,2,1,1,3,1,1,NA
"2357","075","30MonoWAV/30MonoT3.wav","positive","low",4,15,"ANXIOUS",0,1,16,3,3,3,1,"tender",1,1,1,1,1,3,1,1,1,3,1,1,NA
"2358","075","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ASHAMED",1,1,17,3,4,4,1,"tender",1,1,1,1,1,4,2,1,1,4,1,1,NA
"2359","075","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SAD",2,1,18,1,1,1,1,"fear",5,1,3,3,4,1,2,1,2,1,4,1,NA
"2360","075","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",3,1,19,3,3,3,3,"happy",1,1,1,2,1,3,2,1,1,2,1,2,NA
"2361","075","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANXIOUS",4,1,20,1,1,1,4,"fear",4,1,2,3,3,1,1,1,1,1,4,1,NA
"2362","075","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ALERT",5,1,21,4,4,4,2,"happy",1,1,1,2,1,4,3,1,1,2,1,3,NA
"2363","075","30MonoWAV/30MonoF4.wav","negative","high",2,4,"SCARED",6,1,22,2,1,2,3,"fear",4,1,3,3,3,1,1,1,2,1,3,1,NA
"2364","075","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ANXIOUS",7,1,23,2,3,3,1,"sad",1,1,1,1,1,2,1,2,1,3,1,1,NA
"2365","075","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ANGRY",8,1,24,1,1,1,2,"fear",4,1,3,2,2,1,1,1,1,1,2,1,NA
"2366","075","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ASHAMED",9,1,25,2,3,3,1,"happy",1,1,1,2,1,3,1,1,1,2,1,2,NA
"2367","075","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ACTIVE",10,1,26,1,1,2,1,"sad",1,1,1,1,1,1,1,3,1,2,1,1,NA
"2368","075","30MonoWAV/30MonoS1.wav","negative","low",3,9,"GUILTY",11,1,27,2,2,2,1,"sad",2,1,2,1,1,1,1,2,1,2,1,1,NA
"2369","075","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ACTIVE",12,1,28,2,3,3,1,"tender",1,1,1,1,1,3,1,1,1,3,1,2,NA
"2370","075","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANXIOUS",13,1,29,2,3,3,1,"tender",1,1,1,1,1,2,1,2,1,3,1,1,NA
"2371","075","30MonoWAV/30MonoS3.wav","negative","low",3,11,"EXCITED",14,1,30,1,1,1,1,"sad",4,1,2,3,1,1,1,2,1,1,1,1,NA
"2372","075","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ASHAMED",15,1,31,3,2,2,1,"happy",1,1,1,1,1,3,2,1,1,1,1,3,NA
"2373","076","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",0,0,0,2,2,2,4,"fear",4,3,4,4,2,2,3,2,3,3,3,2,NA
"2374","076","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ASHAMED",1,0,1,3,3,3,2,"happy",1,2,2,1,1,3,3,1,1,1,1,2,NA
"2375","076","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ACTIVE",2,0,2,2,2,3,2,"sad",3,2,2,2,2,2,2,5,2,2,3,2,NA
"2376","076","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ASHAMED",3,0,3,2,2,3,2,"fear",4,2,4,3,2,1,2,2,3,3,3,3,NA
"2377","076","30MonoWAV/30MonoS3.wav","negative","low",3,11,"HAPPY",4,0,4,2,2,3,2,"sad",3,3,4,1,1,2,2,3,3,2,3,2,NA
"2378","076","30MonoWAV/30MonoH3.wav","positive","high",1,7,"FRUSTRATED",5,0,5,4,4,4,1,"happy",1,1,1,1,1,3,4,1,1,3,1,5,NA
"2379","076","30MonoWAV/30MonoS4.wav","negative","low",3,12,"HAPPY",6,0,6,3,3,4,2,"sad",3,2,2,2,2,2,1,3,2,2,2,2,NA
"2380","076","30MonoWAV/30MonoT2.wav","positive","low",4,14,"TENDER",7,0,7,4,4,4,2,"tender",1,2,2,1,1,3,4,2,2,2,1,3,NA
"2381","076","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ALERT",8,0,8,2,2,3,4,"fear",5,3,5,4,1,2,2,3,2,3,5,2,NA
"2382","076","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ASHAMED",9,0,9,4,4,4,2,"tender",2,2,1,1,1,4,4,1,2,1,2,4,NA
"2383","076","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANGRY",10,0,10,3,3,3,2,"fear",3,3,3,4,2,1,2,1,3,2,3,1,NA
"2384","076","30MonoWAV/30MonoS1.wav","negative","low",3,9,"FRUSTRATED",11,0,11,3,3,3,2,"sad",3,2,1,2,1,1,1,3,2,1,2,1,NA
"2385","076","30MonoWAV/30MonoT1.wav","positive","low",4,13,"HAPPY",12,0,12,3,3,3,3,"tender",1,1,1,1,1,3,3,1,1,2,1,2,NA
"2386","076","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SCARED",13,0,13,4,4,4,1,"happy",1,1,1,1,1,4,4,1,1,1,1,4,NA
"2387","076","30MonoWAV/30MonoH2.wav","positive","high",1,6,"HAPPY",14,0,14,3,4,3,3,"happy",1,1,1,1,1,3,3,1,1,1,1,3,NA
"2388","076","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SCARED",15,0,15,3,3,3,1,"tender",3,2,1,1,1,2,2,3,1,1,1,2,NA
"2389","076","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ANXIOUS",0,1,16,4,4,4,1,"happy",1,1,1,1,1,4,4,4,1,1,1,4,NA
"2390","076","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ANXIOUS",1,1,17,3,3,3,3,"sad",3,2,4,1,1,1,1,3,2,1,2,1,NA
"2391","076","30MonoWAV/30MonoS1.wav","negative","low",3,9,"SCARED",2,1,18,2,2,3,2,"sad",3,1,2,1,1,1,1,3,1,2,1,2,NA
"2392","076","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SAD",3,1,19,3,3,4,1,"happy",1,1,1,1,1,4,4,1,1,3,1,4,NA
"2393","076","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",4,1,20,3,2,3,2,"sad",4,1,2,1,1,1,1,4,1,1,2,1,NA
"2394","076","30MonoWAV/30MonoT1.wav","positive","low",4,13,"FRUSTRATED",5,1,21,2,3,3,1,"tender",2,1,1,1,1,1,1,3,1,4,1,2,NA
"2395","076","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANGRY",6,1,22,3,3,3,1,"happy",1,1,1,1,1,2,4,1,1,3,1,3,NA
"2396","076","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ASHAMED",7,1,23,2,2,3,1,"fear",3,1,3,3,3,1,1,1,2,1,3,1,NA
"2397","076","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ACTIVE",8,1,24,2,2,3,3,"fear",3,2,3,3,2,1,3,2,2,1,2,1,NA
"2398","076","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SCARED",9,1,25,2,2,3,4,"fear",4,2,4,4,2,1,1,1,3,1,3,1,NA
"2399","076","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANXIOUS",10,1,26,2,2,3,4,"fear",4,1,3,4,1,1,4,1,4,1,3,1,NA
"2400","076","30MonoWAV/30MonoT3.wav","positive","low",4,15,"GUILTY",11,1,27,3,3,3,1,"tender",1,1,1,1,1,5,2,1,1,5,1,2,NA
"2401","076","30MonoWAV/30MonoS3.wav","negative","low",3,11,"FRUSTRATED",12,1,28,2,2,3,3,"sad",4,1,4,4,1,2,1,2,3,1,3,2,NA
"2402","076","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SAD",13,1,29,4,4,4,1,"tender",1,1,1,1,1,4,5,1,1,5,1,4,NA
"2403","076","30MonoWAV/30MonoH1.wav","positive","high",1,5,"HAPPY",14,1,30,3,3,3,3,"happy",1,1,1,1,1,3,3,1,1,4,1,1,NA
"2404","076","30MonoWAV/30MonoT2.wav","positive","low",4,14,"SCARED",15,1,31,3,3,3,1,"tender",1,1,1,1,1,2,2,1,1,4,1,2,NA
"2405","077","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ASHAMED",0,0,0,3,4,2,2,"sad",1,2,2,4,1,3,3,3,1,3,3,2,NA
"2406","077","30MonoWAV/30MonoH1.wav","positive","high",1,5,"SAD",1,0,1,5,4,4,1,"happy",2,1,1,5,1,4,5,1,1,4,1,4,NA
"2407","077","30MonoWAV/30MonoT3.wav","positive","low",4,15,"FRUSTRATED",2,0,2,4,2,2,3,"tender",4,2,3,4,3,2,2,4,3,2,3,1,NA
"2408","077","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ACTIVE",3,0,3,4,3,3,3,"tender",4,4,4,3,3,2,3,4,3,3,3,2,NA
"2409","077","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ALERT",4,0,4,3,4,2,1,"sad",3,1,2,1,3,1,1,4,1,1,2,1,NA
"2410","077","30MonoWAV/30MonoF1.wav","negative","high",2,1,"SAD",5,0,5,5,2,2,2,"fear",4,3,4,5,4,1,2,2,4,4,3,3,NA
"2411","077","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",6,0,6,4,4,3,1,"happy",2,1,1,4,2,3,4,1,1,2,4,4,NA
"2412","077","30MonoWAV/30MonoS4.wav","negative","low",3,12,"GUILTY",7,0,7,2,4,4,4,"sad",4,4,3,1,3,2,1,4,4,3,3,1,NA
"2413","077","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",8,0,8,1,2,1,1,"sad",4,3,1,1,2,1,1,3,1,3,3,1,NA
"2414","077","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ASHAMED",9,0,9,4,4,4,2,"tender",3,2,4,4,4,4,4,1,2,4,2,3,NA
"2415","077","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",10,0,10,5,5,5,1,"happy",1,1,2,4,1,4,4,1,2,2,1,4,NA
"2416","077","30MonoWAV/30MonoF4.wav","negative","high",2,4,"FRUSTRATED",11,0,11,3,2,2,3,"fear",4,4,3,2,3,1,1,3,4,3,3,2,NA
"2417","077","30MonoWAV/30MonoF3.wav","negative","high",2,3,"GUILTY",12,0,12,4,2,2,3,"fear",4,3,3,3,3,2,3,4,3,4,2,1,NA
"2418","077","30MonoWAV/30MonoH3.wav","positive","high",1,7,"EXCITED",13,0,13,5,5,4,4,"happy",2,1,1,4,1,4,4,1,1,2,1,4,NA
"2419","077","30MonoWAV/30MonoF2.wav","negative","high",2,2,"FRUSTRATED",14,0,14,2,1,1,4,"fear",4,3,4,4,3,1,3,4,3,3,4,2,NA
"2420","077","30MonoWAV/30MonoT1.wav","positive","low",4,13,"TENDER",15,0,15,3,2,1,3,"tender",3,2,1,1,2,1,2,3,1,3,2,2,NA
"2421","077","30MonoWAV/30MonoH3.wav","positive","high",1,7,"EXCITED",0,1,16,5,5,5,4,"happy",2,1,2,5,3,4,4,1,1,4,1,4,NA
"2422","077","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANXIOUS",1,1,17,4,3,3,3,"fear",3,2,4,3,3,1,3,2,4,2,3,3,NA
"2423","077","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANGRY",2,1,18,3,4,3,1,"tender",3,3,2,3,1,2,2,4,1,2,1,2,NA
"2424","077","30MonoWAV/30MonoF2.wav","negative","high",2,2,"TENDER",3,1,19,5,2,1,4,"fear",3,3,4,4,2,1,3,4,3,4,3,1,NA
"2425","077","30MonoWAV/30MonoS1.wav","negative","low",3,9,"FRUSTRATED",4,1,20,3,2,2,1,"sad",3,2,1,2,1,2,1,1,2,3,1,2,NA
"2426","077","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",5,1,21,3,4,4,2,"happy",3,1,2,2,1,3,2,1,1,2,1,3,NA
"2427","077","30MonoWAV/30MonoT2.wav","positive","low",4,14,"TENDER",6,1,22,4,3,3,2,"tender",2,3,1,3,2,4,2,1,3,2,1,3,NA
"2428","077","30MonoWAV/30MonoT3.wav","positive","low",4,15,"FRUSTRATED",7,1,23,4,4,4,1,"tender",3,2,1,3,3,4,3,3,1,2,1,4,NA
"2429","077","30MonoWAV/30MonoF3.wav","negative","high",2,3,"GUILTY",8,1,24,4,2,3,3,"fear",2,4,4,3,2,2,1,3,3,3,4,1,NA
"2430","077","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ACTIVE",9,1,25,2,4,2,2,"happy",3,2,1,2,1,3,2,3,1,2,1,2,NA
"2431","077","30MonoWAV/30MonoS3.wav","negative","low",3,11,"GUILTY",10,1,26,4,3,2,2,"sad",3,2,2,1,1,3,3,2,2,3,1,2,NA
"2432","077","30MonoWAV/30MonoT4.wav","positive","low",4,16,"HAPPY",11,1,27,5,4,4,4,"tender",1,3,2,4,3,4,4,3,1,4,2,4,NA
"2433","077","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",12,1,28,1,2,2,2,"sad",3,3,2,1,1,1,1,2,3,2,3,1,NA
"2434","077","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ALERT",13,1,29,5,4,4,4,"happy",2,1,2,4,1,4,4,1,1,3,1,4,NA
"2435","077","30MonoWAV/30MonoF1.wav","negative","high",2,1,"EXCITED",14,1,30,4,2,1,2,"fear",4,3,4,4,2,1,1,3,4,4,3,2,NA
"2436","077","30MonoWAV/30MonoS4.wav","negative","low",3,12,"TENDER",15,1,31,1,2,2,1,"sad",2,3,3,1,1,1,1,3,2,1,1,1,NA
"2437","078","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ACTIVE",0,0,0,3,4,3,1,"tender",1,1,1,1,1,3,1,3,1,1,1,2,NA
"2438","078","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SCARED",1,0,1,1,1,1,2,"tender",2,1,2,1,1,1,1,1,2,1,1,1,NA
"2439","078","30MonoWAV/30MonoT1.wav","positive","low",4,13,"TENDER",2,0,2,3,3,4,2,"tender",2,1,1,2,1,3,1,2,1,2,1,2,NA
"2440","078","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ANXIOUS",3,0,3,3,1,1,2,"sad",2,1,1,2,2,1,1,3,2,1,1,1,NA
"2441","078","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SCARED",4,0,4,4,3,4,1,"happy",1,1,1,3,1,3,2,2,1,1,1,3,NA
"2442","078","30MonoWAV/30MonoS1.wav","negative","low",3,9,"FRUSTRATED",5,0,5,2,2,2,2,"sad",2,1,2,1,2,1,1,3,2,1,2,2,NA
"2443","078","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ANGRY",6,0,6,2,1,1,1,"fear",3,1,2,1,1,1,1,1,1,1,2,1,NA
"2444","078","30MonoWAV/30MonoF1.wav","negative","high",2,1,"TENDER",7,0,7,2,1,1,1,"fear",3,1,3,1,2,1,1,1,1,1,2,1,NA
"2445","078","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SAD",8,0,8,4,3,3,1,"happy",1,1,1,1,1,4,2,1,1,2,1,4,NA
"2446","078","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ASHAMED",9,0,9,2,1,1,2,"fear",3,2,3,2,2,1,2,1,1,1,1,1,NA
"2447","078","30MonoWAV/30MonoH2.wav","positive","high",1,6,"FRUSTRATED",10,0,10,4,3,4,1,"happy",1,1,1,2,1,3,2,1,1,1,1,3,NA
"2448","078","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ALERT",11,0,11,3,1,1,4,"fear",4,1,4,4,1,1,3,1,2,1,1,2,NA
"2449","078","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ALERT",12,0,12,2,1,1,1,"sad",2,2,3,1,1,1,1,2,2,1,2,1,NA
"2450","078","30MonoWAV/30MonoH1.wav","positive","high",1,5,"TENDER",13,0,13,5,5,5,2,"happy",1,1,1,2,1,4,2,1,1,2,1,3,NA
"2451","078","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",14,0,14,2,1,1,2,"sad",3,1,2,1,1,1,1,4,2,1,2,1,NA
"2452","078","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANGRY",15,0,15,3,4,3,1,"tender",1,1,1,1,1,2,1,1,1,2,1,3,NA
